#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDC45	RAD51AP1	9606.ENSP00000405726	9606.ENSP00000228843	0	0	0	0	0.450	0	0	0.423	0.669
CDC45	NCAPH	9606.ENSP00000405726	9606.ENSP00000240423	0	0	0	0	0.617	0	0	0.241	0.697
CDC45	PIMREG	9606.ENSP00000405726	9606.ENSP00000250056	0	0	0	0	0.409	0	0	0.315	0.578
CDC45	NCAPG	9606.ENSP00000405726	9606.ENSP00000251496	0	0	0	0	0.815	0	0	0.576	0.918
CDC45	TROAP	9606.ENSP00000405726	9606.ENSP00000257909	0	0	0	0	0.478	0	0	0.180	0.554
CDC45	ESPL1	9606.ENSP00000405726	9606.ENSP00000257934	0	0	0	0	0.416	0	0	0.377	0.621
CDC45	KIF23	9606.ENSP00000405726	9606.ENSP00000260363	0	0	0	0	0.702	0	0	0.368	0.803
CDC45	KIF11	9606.ENSP00000405726	9606.ENSP00000260731	0	0	0	0	0.642	0	0	0.410	0.780
CDC45	MCM4	9606.ENSP00000405726	9606.ENSP00000262105	0	0	0	0	0.821	0.994	0.540	0.906	0.999
CDC45	GINS1	9606.ENSP00000405726	9606.ENSP00000262460	0	0	0	0	0.392	0.996	0.540	0.931	0.999
CDC45	POLQ	9606.ENSP00000405726	9606.ENSP00000264233	0	0	0	0	0.483	0.065	0	0.263	0.613
CDC45	MCM2	9606.ENSP00000405726	9606.ENSP00000265056	0	0	0	0	0.824	0.997	0.540	0.701	0.999
CDC45	TICRR	9606.ENSP00000405726	9606.ENSP00000268138	0	0	0	0	0.513	0	0	0.977	0.988
CDC45	PLK4	9606.ENSP00000405726	9606.ENSP00000270861	0	0	0	0	0.655	0	0	0.160	0.698
CDC45	NUF2	9606.ENSP00000405726	9606.ENSP00000271452	0	0	0	0	0.723	0	0	0.363	0.816
CDC45	CDCA5	9606.ENSP00000405726	9606.ENSP00000275517	0	0	0	0	0.813	0	0	0.678	0.937
CDC45	CENPH	9606.ENSP00000405726	9606.ENSP00000283006	0	0	0	0	0.357	0.110	0	0.144	0.468
CDC45	PLK1	9606.ENSP00000405726	9606.ENSP00000300093	0	0	0	0	0.450	0	0	0.611	0.777
CDC45	TPX2	9606.ENSP00000405726	9606.ENSP00000300403	0	0	0	0	0.635	0	0	0.387	0.766
CDC45	FEN1	9606.ENSP00000405726	9606.ENSP00000305480	0	0	0	0	0.627	0	0	0.651	0.864
CDC45	FANCI	9606.ENSP00000405726	9606.ENSP00000310842	0	0	0	0	0.785	0	0	0.465	0.880
CDC45	CHAF1B	9606.ENSP00000405726	9606.ENSP00000315700	0	0	0	0	0.764	0	0	0.400	0.852
CDC45	E2F7	9606.ENSP00000405726	9606.ENSP00000323246	0	0	0	0	0.397	0	0	0.335	0.582
CDC45	SPAG5	9606.ENSP00000405726	9606.ENSP00000323300	0	0	0	0	0.651	0.070	0	0.214	0.723
CDC45	KNTC1	9606.ENSP00000405726	9606.ENSP00000328236	0	0	0	0	0.583	0	0	0.305	0.698
CDC45	CENPA	9606.ENSP00000405726	9606.ENSP00000336868	0	0	0	0	0.526	0	0	0.406	0.707
CDC45	CDCA4	9606.ENSP00000405726	9606.ENSP00000337226	0	0	0	0	0.214	0	0	0.435	0.537
CDC45	FOXM1	9606.ENSP00000405726	9606.ENSP00000342307	0	0	0	0	0.535	0	0	0.317	0.669
CDC45	UBE2C	9606.ENSP00000405726	9606.ENSP00000348838	0	0	0	0	0.738	0	0	0.402	0.836
CDC45	WDHD1	9606.ENSP00000405726	9606.ENSP00000353793	0	0	0	0	0.611	0.995	0	0.970	0.999
CDC45	EXO1	9606.ENSP00000405726	9606.ENSP00000355506	0	0	0	0	0.900	0	0	0.645	0.963
CDC45	NEK2	9606.ENSP00000405726	9606.ENSP00000355966	0	0	0	0	0.478	0	0	0.370	0.657
CDC45	TTK	9606.ENSP00000405726	9606.ENSP00000358813	0	0	0	0	0.631	0	0	0.448	0.787
CDC45	RAD54L	9606.ENSP00000405726	9606.ENSP00000361043	0	0	0	0	0.782	0.067	0	0.346	0.856
CDC45	KIF2C	9606.ENSP00000405726	9606.ENSP00000361298	0	0	0	0	0.813	0	0	0.447	0.892
CDC45	CENPI	9606.ENSP00000405726	9606.ENSP00000362018	0	0	0	0	0.406	0	0	0.217	0.516
CDC45	CDCA8	9606.ENSP00000405726	9606.ENSP00000362146	0	0	0	0	0.801	0	0	0.689	0.935
CDC45	MCM8	9606.ENSP00000405726	9606.ENSP00000368164	0	0	0	0	0.473	0.621	0.500	0.568	0.951
CDC45	RFC4	9606.ENSP00000405726	9606.ENSP00000376272	0	0	0	0	0.525	0.071	0	0.763	0.886
CDC45	ECT2	9606.ENSP00000405726	9606.ENSP00000376457	0	0	0	0	0.363	0	0	0.264	0.511
CDC45	PTTG1	9606.ENSP00000405726	9606.ENSP00000377536	0	0	0	0	0.649	0	0	0.431	0.792
CDC45	HELLS	9606.ENSP00000405726	9606.ENSP00000377601	0	0	0	0	0.476	0.089	0	0.251	0.611
CDC45	PRC1	9606.ENSP00000405726	9606.ENSP00000377793	0	0	0	0	0.652	0	0	0.296	0.744
CDC45	CDK1	9606.ENSP00000405726	9606.ENSP00000378699	0	0	0	0	0.818	0	0	0.750	0.952
CDC45	CHEK1	9606.ENSP00000405726	9606.ENSP00000391090	0	0	0	0	0.782	0.478	0.500	0.913	0.994
CDC45	KIFC1	9606.ENSP00000405726	9606.ENSP00000393963	0	0	0	0	0.616	0	0	0.267	0.707
CDC45	RACGAP1	9606.ENSP00000405726	9606.ENSP00000404190	0	0	0	0	0.476	0	0	0.165	0.544
CDC45	KIF18B	9606.ENSP00000405726	9606.ENSP00000465992	0	0	0	0	0.277	0	0	0.279	0.457
CDC45	UBE2T	9606.ENSP00000405726	9606.ENSP00000494957	0	0	0	0	0.651	0	0	0.315	0.751
CDC45	CDCA3	9606.ENSP00000405726	9606.ENSP00000442068	0	0	0	0	0.624	0	0	0.400	0.765
CDC45	HJURP	9606.ENSP00000405726	9606.ENSP00000414109	0	0	0	0	0.766	0	0	0.516	0.882
CDC45	RAD51	9606.ENSP00000405726	9606.ENSP00000493712	0	0	0	0	0.802	0.052	0	0.642	0.927
CDC45	RECQL4	9606.ENSP00000405726	9606.ENSP00000482313	0	0	0	0	0.520	0.510	0	0.930	0.982
CDC45	TIMELESS	9606.ENSP00000405726	9606.ENSP00000450607	0	0	0	0	0.476	0.982	0	0.710	0.997
CDC6	CENPI	9606.ENSP00000209728	9606.ENSP00000362018	0	0	0	0	0.315	0	0	0.173	0.410
CDC6	PIMREG	9606.ENSP00000209728	9606.ENSP00000250056	0	0	0	0	0.269	0	0	0.231	0.414
CDC6	KIF18B	9606.ENSP00000209728	9606.ENSP00000465992	0	0	0	0	0.292	0	0	0.228	0.430
CDC6	CENPH	9606.ENSP00000209728	9606.ENSP00000283006	0	0	0	0	0.367	0.046	0	0.140	0.436
CDC6	STIL	9606.ENSP00000209728	9606.ENSP00000360944	0	0	0	0	0.367	0	0	0.158	0.445
CDC6	KIFC1	9606.ENSP00000209728	9606.ENSP00000393963	0	0	0	0	0.328	0.071	0	0.204	0.460
CDC6	ZWILCH	9606.ENSP00000209728	9606.ENSP00000311429	0	0	0	0	0.457	0	0	0.060	0.468
CDC6	RACGAP1	9606.ENSP00000209728	9606.ENSP00000404190	0	0	0	0	0.368	0	0	0.194	0.469
CDC6	FANCI	9606.ENSP00000209728	9606.ENSP00000310842	0	0	0	0	0.325	0	0	0.261	0.480
CDC6	ECT2	9606.ENSP00000209728	9606.ENSP00000376457	0	0	0	0	0.349	0	0	0.287	0.516
CDC6	CIP2A	9606.ENSP00000209728	9606.ENSP00000295746	0	0	0	0	0.383	0.112	0	0.190	0.518
CDC6	CHAF1B	9606.ENSP00000209728	9606.ENSP00000315700	0	0	0	0	0.319	0	0	0.323	0.519
CDC6	OIP5	9606.ENSP00000209728	9606.ENSP00000220514	0	0	0	0	0.422	0	0	0.226	0.533
CDC6	PRC1	9606.ENSP00000209728	9606.ENSP00000377793	0	0	0	0	0.449	0	0	0.198	0.539
CDC6	HJURP	9606.ENSP00000209728	9606.ENSP00000414109	0	0	0	0	0.422	0	0	0.256	0.552
CDC6	UBE2T	9606.ENSP00000209728	9606.ENSP00000494957	0	0	0	0	0.346	0.077	0	0.327	0.558
CDC6	SPAG5	9606.ENSP00000209728	9606.ENSP00000323300	0	0	0	0	0.480	0	0	0.193	0.562
CDC6	CDCA3	9606.ENSP00000209728	9606.ENSP00000442068	0	0	0	0	0.369	0	0	0.374	0.588
CDC6	RAD54L	9606.ENSP00000209728	9606.ENSP00000361043	0	0	0	0	0.430	0.091	0	0.292	0.601
CDC6	CENPA	9606.ENSP00000209728	9606.ENSP00000336868	0	0	0	0	0.346	0.131	0	0.418	0.640
CDC6	PLK4	9606.ENSP00000209728	9606.ENSP00000270861	0	0	0	0	0.417	0	0	0.407	0.640
CDC6	NEK2	9606.ENSP00000209728	9606.ENSP00000355966	0	0	0	0	0.446	0	0	0.392	0.648
CDC6	NCAPH	9606.ENSP00000209728	9606.ENSP00000240423	0	0	0	0	0.569	0	0	0.221	0.650
CDC6	FOXM1	9606.ENSP00000209728	9606.ENSP00000342307	0	0	0	0	0.452	0	0	0.400	0.657
CDC6	RAD51AP1	9606.ENSP00000209728	9606.ENSP00000228843	0	0	0	0	0.518	0	0	0.324	0.660
CDC6	TIMELESS	9606.ENSP00000209728	9606.ENSP00000450607	0	0	0	0	0.294	0.128	0	0.497	0.663
CDC6	KIF23	9606.ENSP00000209728	9606.ENSP00000260363	0	0	0	0	0.447	0	0	0.418	0.664
CDC6	NCAPG	9606.ENSP00000209728	9606.ENSP00000251496	0	0	0	0	0.477	0	0	0.390	0.667
CDC6	PTTG1	9606.ENSP00000209728	9606.ENSP00000377536	0	0	0	0	0.331	0	0	0.528	0.671
CDC6	RECQL4	9606.ENSP00000209728	9606.ENSP00000482313	0	0	0	0	0.381	0	0	0.501	0.678
CDC6	TPX2	9606.ENSP00000209728	9606.ENSP00000300403	0	0	0	0	0.539	0	0	0.338	0.681
CDC6	CDCA5	9606.ENSP00000209728	9606.ENSP00000275517	0	0	0	0	0.541	0	0	0.390	0.708
CDC6	KIF2C	9606.ENSP00000209728	9606.ENSP00000361298	0	0	0	0	0.510	0	0	0.440	0.713
CDC6	NUF2	9606.ENSP00000209728	9606.ENSP00000271452	0	0	0	0	0.566	0	0	0.374	0.717
CDC6	GINS1	9606.ENSP00000209728	9606.ENSP00000262460	0	0	0	0	0.483	0.071	0	0.509	0.744
CDC6	KNTC1	9606.ENSP00000209728	9606.ENSP00000328236	0	0	0	0	0.469	0	0	0.579	0.767
CDC6	TTK	9606.ENSP00000209728	9606.ENSP00000358813	0	0	0	0	0.643	0	0	0.462	0.799
CDC6	PLK1	9606.ENSP00000209728	9606.ENSP00000300093	0	0	0	0	0.328	0.292	0	0.631	0.809
CDC6	TICRR	9606.ENSP00000209728	9606.ENSP00000268138	0	0	0	0	0.377	0	0	0.711	0.812
CDC6	HELLS	9606.ENSP00000209728	9606.ENSP00000377601	0	0	0	0	0.696	0.113	0	0.374	0.816
CDC6	CDCA8	9606.ENSP00000209728	9606.ENSP00000362146	0	0	0	0	0.560	0	0	0.607	0.819
CDC6	RAD51	9606.ENSP00000209728	9606.ENSP00000493712	0	0	0	0	0.655	0	0	0.508	0.823
CDC6	UBE2C	9606.ENSP00000209728	9606.ENSP00000348838	0	0	0	0	0.486	0.077	0.400	0.488	0.835
CDC6	RFC4	9606.ENSP00000209728	9606.ENSP00000376272	0	0	0	0	0.494	0.130	0	0.664	0.839
CDC6	FEN1	9606.ENSP00000209728	9606.ENSP00000305480	0	0	0	0	0.600	0	0	0.626	0.844
CDC6	ESPL1	9606.ENSP00000209728	9606.ENSP00000257934	0	0	0	0	0.417	0.087	0	0.750	0.855
CDC6	KIF11	9606.ENSP00000209728	9606.ENSP00000260731	0	0	0	0	0.780	0	0	0.434	0.870
CDC6	WDHD1	9606.ENSP00000209728	9606.ENSP00000353793	0	0	0	0	0.714	0.077	0	0.708	0.916
CDC6	E2F7	9606.ENSP00000209728	9606.ENSP00000323246	0	0	0	0	0.317	0	0	0.882	0.916
CDC6	CHEK1	9606.ENSP00000209728	9606.ENSP00000391090	0	0	0	0	0.524	0.186	0.500	0.734	0.941
CDC6	CDK1	9606.ENSP00000209728	9606.ENSP00000378699	0	0	0	0	0.550	0.732	0	0.717	0.963
CDC6	EXO1	9606.ENSP00000209728	9606.ENSP00000355506	0	0	0	0	0.929	0	0	0.538	0.966
CDC6	MCM8	9606.ENSP00000209728	9606.ENSP00000368164	0	0	0	0	0.484	0.724	0.900	0.568	0.993
CDC6	MCM4	9606.ENSP00000209728	9606.ENSP00000262105	0	0	0	0	0.803	0.964	0.500	0.954	0.999
CDC6	ORC6	9606.ENSP00000209728	9606.ENSP00000219097	0	0	0	0	0.261	0.927	0.900	0.989	0.999
CDC6	MCM2	9606.ENSP00000209728	9606.ENSP00000265056	0	0	0	0	0.785	0.990	0.500	0.844	0.999
CDCA3	ORC6	9606.ENSP00000442068	9606.ENSP00000219097	0	0	0	0	0.176	0	0	0.377	0.465
CDCA3	OIP5	9606.ENSP00000442068	9606.ENSP00000220514	0	0	0	0	0.651	0	0	0.098	0.671
CDCA3	RAD51AP1	9606.ENSP00000442068	9606.ENSP00000228843	0	0	0	0	0.386	0	0	0.226	0.504
CDCA3	NCAPH	9606.ENSP00000442068	9606.ENSP00000240423	0	0	0	0	0.637	0	0	0.318	0.742
CDCA3	PIMREG	9606.ENSP00000442068	9606.ENSP00000250056	0	0	0	0	0.673	0	0	0.513	0.834
CDCA3	NCAPG	9606.ENSP00000442068	9606.ENSP00000251496	0	0	0	0	0.738	0	0	0.305	0.810
CDCA3	TROAP	9606.ENSP00000442068	9606.ENSP00000257909	0	0	0	0	0.806	0	0	0.293	0.857
CDCA3	ESPL1	9606.ENSP00000442068	9606.ENSP00000257934	0	0	0	0	0.667	0	0	0.189	0.719
CDCA3	KIF23	9606.ENSP00000442068	9606.ENSP00000260363	0	0	0	0	0.812	0	0	0.421	0.886
CDCA3	KIF11	9606.ENSP00000442068	9606.ENSP00000260731	0	0	0	0	0.853	0	0	0.490	0.922
CDCA3	MCM4	9606.ENSP00000442068	9606.ENSP00000262105	0	0	0	0	0.517	0	0	0.341	0.669
CDCA3	MCM2	9606.ENSP00000442068	9606.ENSP00000265056	0	0	0	0	0.391	0	0	0.123	0.443
CDCA3	TICRR	9606.ENSP00000442068	9606.ENSP00000268138	0	0	0	0	0.430	0	0	0.108	0.469
CDCA3	PLK4	9606.ENSP00000442068	9606.ENSP00000270861	0	0	0	0	0.402	0	0	0.165	0.480
CDCA3	NUF2	9606.ENSP00000442068	9606.ENSP00000271452	0	0	0	0	0.652	0	0	0.570	0.844
CDCA3	CDCA5	9606.ENSP00000442068	9606.ENSP00000275517	0	0	0	0	0.759	0	0	0.580	0.894
CDCA3	PLK1	9606.ENSP00000442068	9606.ENSP00000300093	0	0	0	0	0.847	0	0	0.398	0.904
CDCA3	TPX2	9606.ENSP00000442068	9606.ENSP00000300403	0	0	0	0	0.835	0	0	0.308	0.881
CDCA3	FEN1	9606.ENSP00000442068	9606.ENSP00000305480	0	0	0	0	0.399	0	0	0.176	0.484
CDCA3	FANCI	9606.ENSP00000442068	9606.ENSP00000310842	0	0	0	0	0.471	0	0	0.131	0.520
CDCA3	CHAF1B	9606.ENSP00000442068	9606.ENSP00000315700	0	0	0	0	0.256	0	0	0.333	0.483
CDCA3	E2F7	9606.ENSP00000442068	9606.ENSP00000323246	0	0	0	0	0.336	0	0	0.201	0.447
CDCA3	SPAG5	9606.ENSP00000442068	9606.ENSP00000323300	0	0	0	0	0.840	0	0	0.264	0.877
CDCA3	KNTC1	9606.ENSP00000442068	9606.ENSP00000328236	0	0	0	0	0.455	0	0	0.383	0.650
CDCA3	CENPA	9606.ENSP00000442068	9606.ENSP00000336868	0	0	0	0	0.834	0	0	0.365	0.890
CDCA3	CDCA4	9606.ENSP00000442068	9606.ENSP00000337226	0	0	0	0	0.164	0	0	0.513	0.575
CDCA3	FOXM1	9606.ENSP00000442068	9606.ENSP00000342307	0	0	0	0	0.829	0	0	0.357	0.885
CDCA3	UBE2C	9606.ENSP00000442068	9606.ENSP00000348838	0	0	0	0	0.937	0	0	0.433	0.962
CDCA3	EXO1	9606.ENSP00000442068	9606.ENSP00000355506	0	0	0	0	0.580	0	0	0.247	0.671
CDCA3	NEK2	9606.ENSP00000442068	9606.ENSP00000355966	0	0	0	0	0.810	0	0	0.554	0.911
CDCA3	TTK	9606.ENSP00000442068	9606.ENSP00000358813	0	0	0	0	0.813	0	0	0.271	0.858
CDCA3	STIL	9606.ENSP00000442068	9606.ENSP00000360944	0	0	0	0	0.352	0	0	0.298	0.526
CDCA3	RAD54L	9606.ENSP00000442068	9606.ENSP00000361043	0	0	0	0	0.515	0	0	0.403	0.698
CDCA3	KIF2C	9606.ENSP00000442068	9606.ENSP00000361298	0	0	0	0	0.852	0	0	0.546	0.930
CDCA3	CENPI	9606.ENSP00000442068	9606.ENSP00000362018	0	0	0	0	0.374	0	0	0.163	0.454
CDCA3	CDCA8	9606.ENSP00000442068	9606.ENSP00000362146	0	0	0	0	0.930	0	0	0.665	0.975
CDCA3	ECT2	9606.ENSP00000442068	9606.ENSP00000376457	0	0	0	0	0.421	0	0	0.265	0.556
CDCA3	PTTG1	9606.ENSP00000442068	9606.ENSP00000377536	0	0	0	0	0.732	0	0	0.419	0.838
CDCA3	HELLS	9606.ENSP00000442068	9606.ENSP00000377601	0	0	0	0	0.254	0	0	0.269	0.431
CDCA3	PRC1	9606.ENSP00000442068	9606.ENSP00000377793	0	0	0	0	0.704	0	0	0.142	0.735
CDCA3	CDK1	9606.ENSP00000442068	9606.ENSP00000378699	0	0	0	0	0.885	0	0	0.778	0.973
CDCA3	CHEK1	9606.ENSP00000442068	9606.ENSP00000391090	0	0	0	0	0.431	0	0	0.446	0.671
CDCA3	KIFC1	9606.ENSP00000442068	9606.ENSP00000393963	0	0	0	0	0.766	0	0	0.305	0.830
CDCA3	RACGAP1	9606.ENSP00000442068	9606.ENSP00000404190	0	0	0	0	0.486	0	0	0.183	0.562
CDCA3	HJURP	9606.ENSP00000442068	9606.ENSP00000414109	0	0	0	0	0.807	0	0	0.191	0.837
CDCA3	RAD51	9606.ENSP00000442068	9606.ENSP00000493712	0	0	0	0	0.386	0	0	0.212	0.495
CDCA3	UBE2T	9606.ENSP00000442068	9606.ENSP00000494957	0	0	0	0	0.549	0	0	0.110	0.581
CDCA3	KIF18B	9606.ENSP00000442068	9606.ENSP00000465992	0	0	0	0	0.602	0	0	0.432	0.764
CDCA4	NUF2	9606.ENSP00000337226	9606.ENSP00000271452	0	0	0	0	0.163	0	0	0.433	0.505
CDCA4	CDCA5	9606.ENSP00000337226	9606.ENSP00000275517	0	0	0	0	0.260	0	0	0.639	0.721
CDCA4	CDCA8	9606.ENSP00000337226	9606.ENSP00000362146	0	0	0	0	0.274	0	0	0.634	0.723
CDCA4	PPP2R2C	9606.ENSP00000337226	9606.ENSP00000372042	0	0	0	0	0	0.818	0	0	0.818
CDCA5	ORC6	9606.ENSP00000275517	9606.ENSP00000219097	0	0	0	0	0.262	0	0	0.220	0.400
CDCA5	OIP5	9606.ENSP00000275517	9606.ENSP00000220514	0	0	0	0	0.649	0	0	0.175	0.698
CDCA5	RAD51AP1	9606.ENSP00000275517	9606.ENSP00000228843	0	0	0	0	0.534	0	0	0.433	0.724
CDCA5	NCAPH	9606.ENSP00000275517	9606.ENSP00000240423	0	0	0	0	0.724	0	0	0.349	0.812
CDCA5	PIMREG	9606.ENSP00000275517	9606.ENSP00000250056	0	0	0	0	0.472	0	0	0.440	0.691
CDCA5	NCAPG	9606.ENSP00000275517	9606.ENSP00000251496	0	0	0	0	0.792	0	0	0.478	0.886
CDCA5	TROAP	9606.ENSP00000275517	9606.ENSP00000257909	0	0	0	0	0.521	0	0	0.265	0.633
CDCA5	ESPL1	9606.ENSP00000275517	9606.ENSP00000257934	0	0	0	0	0.552	0	0.500	0.714	0.930
CDCA5	KIF23	9606.ENSP00000275517	9606.ENSP00000260363	0	0	0	0	0.437	0	0	0.659	0.799
CDCA5	KIF11	9606.ENSP00000275517	9606.ENSP00000260731	0	0	0	0	0.764	0	0	0.366	0.844
CDCA5	MCM4	9606.ENSP00000275517	9606.ENSP00000262105	0	0	0	0	0.540	0	0	0.293	0.661
CDCA5	GINS1	9606.ENSP00000275517	9606.ENSP00000262460	0	0	0	0	0.353	0	0	0.186	0.451
CDCA5	POLQ	9606.ENSP00000275517	9606.ENSP00000264233	0	0	0	0	0.413	0	0	0	0.412
CDCA5	MCM2	9606.ENSP00000275517	9606.ENSP00000265056	0	0	0	0	0.597	0	0	0.151	0.643
CDCA5	TICRR	9606.ENSP00000275517	9606.ENSP00000268138	0	0	0	0	0.452	0	0	0.129	0.503
CDCA5	PLK4	9606.ENSP00000275517	9606.ENSP00000270861	0	0	0	0	0.507	0	0	0.213	0.596
CDCA5	NUF2	9606.ENSP00000275517	9606.ENSP00000271452	0	0	0	0	0.786	0	0	0.693	0.931
CDCA5	STIL	9606.ENSP00000275517	9606.ENSP00000360944	0	0	0	0	0.339	0	0	0.136	0.404
CDCA5	CHAF1B	9606.ENSP00000275517	9606.ENSP00000315700	0	0	0	0	0.350	0	0	0.184	0.447
CDCA5	CENPH	9606.ENSP00000275517	9606.ENSP00000283006	0	0	0	0	0.318	0	0	0.223	0.448
CDCA5	SAPCD2	9606.ENSP00000275517	9606.ENSP00000386348	0	0	0	0	0.462	0	0	0	0.462
CDCA5	WDHD1	9606.ENSP00000275517	9606.ENSP00000353793	0	0	0	0	0.347	0	0	0.271	0.503
CDCA5	E2F7	9606.ENSP00000275517	9606.ENSP00000323246	0	0	0	0	0.450	0	0	0.148	0.512
CDCA5	RFC4	9606.ENSP00000275517	9606.ENSP00000376272	0	0	0	0	0.387	0	0	0.255	0.524
CDCA5	RECQL4	9606.ENSP00000275517	9606.ENSP00000482313	0	0	0	0	0.432	0	0	0.199	0.526
CDCA5	TIMELESS	9606.ENSP00000275517	9606.ENSP00000450607	0	0	0	0	0.431	0	0	0.244	0.551
CDCA5	RAD51	9606.ENSP00000275517	9606.ENSP00000493712	0	0	0	0	0.469	0	0	0.220	0.568
CDCA5	ZWILCH	9606.ENSP00000275517	9606.ENSP00000311429	0	0	0	0	0.465	0	0	0.241	0.577
CDCA5	FANCI	9606.ENSP00000275517	9606.ENSP00000310842	0	0	0	0	0.507	0	0	0.184	0.581
CDCA5	KIF18B	9606.ENSP00000275517	9606.ENSP00000465992	0	0	0	0	0.291	0	0	0.447	0.591
CDCA5	RAD54L	9606.ENSP00000275517	9606.ENSP00000361043	0	0	0	0	0.508	0	0	0.264	0.622
CDCA5	FOXM1	9606.ENSP00000275517	9606.ENSP00000342307	0	0	0	0	0.539	0	0	0.271	0.650
CDCA5	CENPI	9606.ENSP00000275517	9606.ENSP00000362018	0	0	0	0	0.263	0	0	0.562	0.663
CDCA5	EXO1	9606.ENSP00000275517	9606.ENSP00000355506	0	0	0	0	0.564	0	0	0.258	0.663
CDCA5	FEN1	9606.ENSP00000275517	9606.ENSP00000305480	0	0	0	0	0.648	0	0	0.204	0.708
CDCA5	ECT2	9606.ENSP00000275517	9606.ENSP00000376457	0	0	0	0	0.408	0	0	0.550	0.722
CDCA5	NEK2	9606.ENSP00000275517	9606.ENSP00000355966	0	0	0	0	0.518	0	0	0.447	0.722
CDCA5	TTK	9606.ENSP00000275517	9606.ENSP00000358813	0	0	0	0	0.622	0	0	0.325	0.734
CDCA5	CHEK1	9606.ENSP00000275517	9606.ENSP00000391090	0	0	0	0	0.565	0	0	0.486	0.767
CDCA5	KNTC1	9606.ENSP00000275517	9606.ENSP00000328236	0	0	0	0	0.511	0	0	0.568	0.780
CDCA5	KIFC1	9606.ENSP00000275517	9606.ENSP00000393963	0	0	0	0	0.647	0	0	0.420	0.786
CDCA5	SPAG5	9606.ENSP00000275517	9606.ENSP00000323300	0	0	0	0	0.633	0	0	0.447	0.788
CDCA5	UBE2T	9606.ENSP00000275517	9606.ENSP00000494957	0	0	0	0	0.773	0	0	0.256	0.823
CDCA5	PTTG1	9606.ENSP00000275517	9606.ENSP00000377536	0	0	0	0	0.667	0	0	0.507	0.829
CDCA5	PRC1	9606.ENSP00000275517	9606.ENSP00000377793	0	0	0	0	0.792	0	0	0.213	0.829
CDCA5	UBE2C	9606.ENSP00000275517	9606.ENSP00000348838	0	0	0	0	0.696	0	0	0.480	0.835
CDCA5	RACGAP1	9606.ENSP00000275517	9606.ENSP00000404190	0	0	0	0	0.575	0	0	0.647	0.843
CDCA5	CENPA	9606.ENSP00000275517	9606.ENSP00000336868	0	0	0	0	0.760	0	0	0.424	0.856
CDCA5	HJURP	9606.ENSP00000275517	9606.ENSP00000414109	0	0	0	0	0.783	0	0	0.388	0.861
CDCA5	TPX2	9606.ENSP00000275517	9606.ENSP00000300403	0	0	0	0	0.785	0	0	0.478	0.883
CDCA5	KIF2C	9606.ENSP00000275517	9606.ENSP00000361298	0	0	0	0	0.792	0	0	0.507	0.893
CDCA5	PLK1	9606.ENSP00000275517	9606.ENSP00000300093	0	0	0	0	0.454	0.292	0.500	0.511	0.893
CDCA5	CDCA8	9606.ENSP00000275517	9606.ENSP00000362146	0	0	0	0	0.805	0	0	0.810	0.961
CDCA5	CDK1	9606.ENSP00000275517	9606.ENSP00000378699	0	0	0	0	0.645	0.292	0.400	0.879	0.979
CDCA8	ORC6	9606.ENSP00000362146	9606.ENSP00000219097	0	0	0	0	0.249	0	0	0.380	0.514
CDCA8	OIP5	9606.ENSP00000362146	9606.ENSP00000220514	0	0	0	0	0.788	0	0	0.348	0.856
CDCA8	RAD51AP1	9606.ENSP00000362146	9606.ENSP00000228843	0	0	0	0	0.495	0	0	0.271	0.617
CDCA8	NCAPH	9606.ENSP00000362146	9606.ENSP00000240423	0	0	0	0	0.842	0	0	0.446	0.908
CDCA8	PIMREG	9606.ENSP00000362146	9606.ENSP00000250056	0	0	0	0	0.490	0	0	0.396	0.679
CDCA8	NCAPG	9606.ENSP00000362146	9606.ENSP00000251496	0	0	0	0	0.669	0	0	0.510	0.830
CDCA8	TROAP	9606.ENSP00000362146	9606.ENSP00000257909	0	0	0	0	0.755	0	0	0.194	0.794
CDCA8	ESPL1	9606.ENSP00000362146	9606.ENSP00000257934	0	0	0	0	0.838	0	0.500	0.687	0.972
CDCA8	KIF23	9606.ENSP00000362146	9606.ENSP00000260363	0	0	0	0	0.776	0.292	0	0.736	0.954
CDCA8	KIF11	9606.ENSP00000362146	9606.ENSP00000260731	0	0	0	0	0.872	0	0	0.734	0.964
CDCA8	MCM4	9606.ENSP00000362146	9606.ENSP00000262105	0	0	0	0	0.515	0.071	0	0.375	0.694
CDCA8	GINS1	9606.ENSP00000362146	9606.ENSP00000262460	0	0	0	0	0.313	0	0	0.219	0.441
CDCA8	MCM2	9606.ENSP00000362146	9606.ENSP00000265056	0	0	0	0	0.540	0	0	0.152	0.593
CDCA8	TICRR	9606.ENSP00000362146	9606.ENSP00000268138	0	0	0	0	0.454	0.045	0	0.190	0.541
CDCA8	PLK4	9606.ENSP00000362146	9606.ENSP00000270861	0	0	0	0	0.461	0	0	0.263	0.585
CDCA8	NUF2	9606.ENSP00000362146	9606.ENSP00000271452	0	0	0	0	0.795	0	0	0.655	0.926
CDCA8	CENPH	9606.ENSP00000362146	9606.ENSP00000283006	0	0	0	0	0.408	0.096	0	0.582	0.757
