#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ERBB4	NEFL	9606.ENSP00000342235	9606.ENSP00000482169	0	0	0	0	0.097	0.075	0.400	0.104	0.491
ERBB4	GABRQ	9606.ENSP00000342235	9606.ENSP00000469332	0	0	0	0	0.049	0	0.500	0	0.504
ERBB4	GAD1	9606.ENSP00000342235	9606.ENSP00000350928	0	0	0	0	0.123	0	0	0.462	0.508
ERBB4	GAPDH	9606.ENSP00000342235	9606.ENSP00000380070	0	0	0	0	0.055	0.348	0	0.405	0.601
ERBB4	NTF4	9606.ENSP00000342235	9606.ENSP00000469455	0	0	0	0	0	0	0.650	0.156	0.692
ERBB4	STMN1	9606.ENSP00000342235	9606.ENSP00000410452	0	0	0	0	0	0.045	0.750	0.130	0.774
ERBB4	SHC3	9606.ENSP00000342235	9606.ENSP00000364995	0	0	0	0	0.084	0.392	0.900	0.169	0.947
ERBB4	TGFA	9606.ENSP00000342235	9606.ENSP00000404131	0	0	0	0	0	0	0.650	0.971	0.989
ERCC6L	TRIP13	9606.ENSP00000334675	9606.ENSP00000166345	0	0	0	0	0.480	0.100	0	0.056	0.520
ERCC6L	MCM5	9606.ENSP00000334675	9606.ENSP00000216122	0	0	0	0	0.208	0.104	0	0.225	0.402
ERCC6L	POLE2	9606.ENSP00000334675	9606.ENSP00000216367	0	0	0	0	0.406	0.067	0	0.097	0.456
ERCC6L	MYBL2	9606.ENSP00000334675	9606.ENSP00000217026	0	0	0	0	0.251	0.058	0	0.243	0.420
ERCC6L	OIP5	9606.ENSP00000334675	9606.ENSP00000220514	0	0	0	0	0.460	0	0	0.197	0.548
ERCC6L	RAD51AP1	9606.ENSP00000334675	9606.ENSP00000228843	0	0	0	0	0.415	0	0	0.126	0.467
ERCC6L	NCAPH	9606.ENSP00000334675	9606.ENSP00000240423	0	0	0	0	0.572	0.067	0	0.330	0.709
ERCC6L	PIMREG	9606.ENSP00000334675	9606.ENSP00000250056	0	0	0	0	0.346	0	0	0.321	0.537
ERCC6L	NCAPG	9606.ENSP00000334675	9606.ENSP00000251496	0	0	0	0	0.616	0.067	0	0.271	0.716
ERCC6L	GINS2	9606.ENSP00000334675	9606.ENSP00000253462	0	0	0	0	0.361	0.046	0	0.173	0.452
ERCC6L	ESPL1	9606.ENSP00000334675	9606.ENSP00000257934	0	0	0	0	0.252	0.067	0.500	0.387	0.757
ERCC6L	KIF23	9606.ENSP00000334675	9606.ENSP00000260363	0	0	0	0	0.490	0.070	0	0.321	0.650
ERCC6L	KIF11	9606.ENSP00000334675	9606.ENSP00000260731	0	0	0	0	0.555	0.068	0	0.224	0.650
ERCC6L	TOPBP1	9606.ENSP00000334675	9606.ENSP00000260810	0	0	0	0	0.150	0.071	0	0.349	0.442
ERCC6L	NDC80	9606.ENSP00000334675	9606.ENSP00000261597	0	0	0	0	0.474	0.053	0	0.240	0.588
ERCC6L	MCM4	9606.ENSP00000334675	9606.ENSP00000262105	0	0	0	0	0.391	0.092	0	0.209	0.525
ERCC6L	GINS1	9606.ENSP00000334675	9606.ENSP00000262460	0	0	0	0	0.401	0	0	0.275	0.548
ERCC6L	KIF18A	9606.ENSP00000334675	9606.ENSP00000263181	0	0	0	0	0.551	0.066	0	0.262	0.664
ERCC6L	SGO1	9606.ENSP00000334675	9606.ENSP00000263753	0	0	0	0	0.470	0.071	0	0.529	0.748
ERCC6L	POLQ	9606.ENSP00000334675	9606.ENSP00000264233	0.047	0	0	0	0.444	0.060	0	0.090	0.486
ERCC6L	NEIL3	9606.ENSP00000334675	9606.ENSP00000264596	0	0	0	0	0.378	0	0	0.260	0.521
ERCC6L	TICRR	9606.ENSP00000334675	9606.ENSP00000268138	0	0	0	0	0.480	0.047	0	0.044	0.485
ERCC6L	PLK4	9606.ENSP00000334675	9606.ENSP00000270861	0	0	0	0	0.483	0.061	0	0.171	0.562
ERCC6L	NUF2	9606.ENSP00000334675	9606.ENSP00000271452	0	0	0	0	0.453	0.068	0	0.546	0.748
ERCC6L	MMS22L	9606.ENSP00000334675	9606.ENSP00000275053	0	0	0	0	0.322	0.087	0	0.153	0.430
ERCC6L	SPC25	9606.ENSP00000334675	9606.ENSP00000282074	0	0	0	0	0.530	0.068	0	0.190	0.615
ERCC6L	SKA1	9606.ENSP00000334675	9606.ENSP00000285116	0	0	0	0	0.383	0	0	0.603	0.744
ERCC6L	FANCD2	9606.ENSP00000334675	9606.ENSP00000287647	0	0	0	0	0.286	0	0	0.442	0.585
ERCC6L	MAD2L1	9606.ENSP00000334675	9606.ENSP00000296509	0	0	0	0	0.405	0.125	0.500	0.774	0.933
ERCC6L	MELK	9606.ENSP00000334675	9606.ENSP00000298048	0	0	0	0	0.576	0.048	0	0.299	0.692
ERCC6L	PLK1	9606.ENSP00000334675	9606.ENSP00000300093	0	0	0	0	0.332	0.858	0.800	0.948	0.998
ERCC6L	TPX2	9606.ENSP00000334675	9606.ENSP00000300403	0	0	0	0	0.510	0.045	0	0.321	0.654
ERCC6L	FEN1	9606.ENSP00000334675	9606.ENSP00000305480	0	0	0	0	0.347	0.098	0	0.249	0.519
ERCC6L	SHCBP1	9606.ENSP00000334675	9606.ENSP00000306473	0	0	0	0	0.402	0	0	0.326	0.580
ERCC6L	ESCO2	9606.ENSP00000334675	9606.ENSP00000306999	0	0	0	0	0.468	0.067	0	0.090	0.508
ERCC6L	RMI2	9606.ENSP00000334675	9606.ENSP00000310356	0	0	0	0	0.204	0	0	0.480	0.568
ERCC6L	FANCI	9606.ENSP00000334675	9606.ENSP00000310842	0	0	0	0	0.306	0	0	0.419	0.580
ERCC6L	ZWILCH	9606.ENSP00000334675	9606.ENSP00000311429	0	0	0	0	0.361	0	0	0.512	0.675
ERCC6L	RMI1	9606.ENSP00000334675	9606.ENSP00000317039	0	0	0	0	0.139	0.783	0	0.879	0.975
ERCC6L	SKA3	9606.ENSP00000334675	9606.ENSP00000319417	0	0	0	0	0.642	0.046	0	0.309	0.743
ERCC6L	SPAG5	9606.ENSP00000334675	9606.ENSP00000323300	0	0	0	0	0.323	0.112	0	0.300	0.542
ERCC6L	KIF15	9606.ENSP00000334675	9606.ENSP00000324020	0	0	0	0	0.475	0.045	0	0.375	0.659
ERCC6L	NCAPD2	9606.ENSP00000334675	9606.ENSP00000325017	0	0	0	0	0.445	0.067	0	0.177	0.537
ERCC6L	HASPIN	9606.ENSP00000334675	9606.ENSP00000325290	0	0	0	0	0.311	0.066	0	0.201	0.441
ERCC6L	KNTC1	9606.ENSP00000334675	9606.ENSP00000328236	0	0	0	0	0.395	0	0	0.147	0.462
ERCC6L	NCAPG2	9606.ENSP00000334675	9606.ENSP00000387007	0	0	0	0	0.389	0	0	0.067	0.405
ERCC6L	INCENP	9606.ENSP00000334675	9606.ENSP00000378295	0	0	0	0	0.228	0	0	0.267	0.411
ERCC6L	UHRF1	9606.ENSP00000334675	9606.ENSP00000479617	0	0	0	0	0.267	0.045	0	0.250	0.429
ERCC6L	UBE2T	9606.ENSP00000334675	9606.ENSP00000494957	0	0	0	0	0.276	0.101	0	0.199	0.433
ERCC6L	GEN1	9606.ENSP00000334675	9606.ENSP00000370653	0	0	0	0	0.168	0.098	0	0.334	0.457
ERCC6L	KPNA2	9606.ENSP00000334675	9606.ENSP00000438483	0	0	0	0	0.315	0.154	0	0.154	0.467
ERCC6L	KIFC1	9606.ENSP00000334675	9606.ENSP00000393963	0	0	0	0	0.301	0.053	0	0.272	0.476
ERCC6L	RFC3	9606.ENSP00000334675	9606.ENSP00000369411	0.046	0	0	0	0.376	0.095	0	0.152	0.482
ERCC6L	MKI67	9606.ENSP00000334675	9606.ENSP00000357643	0	0	0	0	0.381	0.064	0	0.182	0.485
ERCC6L	FAM83D	9606.ENSP00000334675	9606.ENSP00000481465	0	0	0	0	0.351	0	0	0.247	0.490
ERCC6L	KNL1	9606.ENSP00000334675	9606.ENSP00000335463	0.042	0	0	0	0.327	0.145	0	0.187	0.492
ERCC6L	MRGBP	9606.ENSP00000334675	9606.ENSP00000359518	0	0	0	0	0.082	0.421	0	0.132	0.498
ERCC6L	PCNA	9606.ENSP00000334675	9606.ENSP00000368458	0.053	0	0	0	0.200	0.289	0	0.179	0.499
ERCC6L	STIL	9606.ENSP00000334675	9606.ENSP00000360944	0	0	0	0	0.475	0.045	0	0.094	0.506
ERCC6L	UBE2C	9606.ENSP00000334675	9606.ENSP00000348838	0	0	0	0	0.326	0.099	0	0.266	0.516
ERCC6L	PBK	9606.ENSP00000334675	9606.ENSP00000428489	0	0	0	0	0.461	0.059	0	0.132	0.521
ERCC6L	GTSE1	9606.ENSP00000334675	9606.ENSP00000415430	0.042	0	0	0	0.355	0.071	0	0.277	0.529
ERCC6L	MTFR2	9606.ENSP00000334675	9606.ENSP00000395232	0	0	0	0	0.393	0.071	0	0.252	0.541
ERCC6L	HELLS	9606.ENSP00000334675	9606.ENSP00000377601	0	0	0.218	0.639	0.337	0.115	0	0.120	0.542
ERCC6L	HMMR	9606.ENSP00000334675	9606.ENSP00000377492	0	0	0	0	0.419	0.112	0	0.189	0.545
ERCC6L	NUSAP1	9606.ENSP00000334675	9606.ENSP00000499238	0	0	0	0	0.377	0	0	0.305	0.548
ERCC6L	NEK2	9606.ENSP00000334675	9606.ENSP00000355966	0	0	0	0	0.405	0.066	0	0.254	0.549
ERCC6L	HJURP	9606.ENSP00000334675	9606.ENSP00000414109	0	0	0	0	0.378	0	0	0.310	0.552
ERCC6L	RACGAP1	9606.ENSP00000334675	9606.ENSP00000404190	0	0	0	0	0.382	0.071	0	0.281	0.552
ERCC6L	FOXM1	9606.ENSP00000334675	9606.ENSP00000342307	0	0	0	0	0.395	0.073	0	0.271	0.555
ERCC6L	KIF18B	9606.ENSP00000334675	9606.ENSP00000465992	0	0	0	0	0.231	0.066	0	0.433	0.558
ERCC6L	SMC4	9606.ENSP00000334675	9606.ENSP00000341382	0.044	0	0	0	0.485	0.079	0	0.148	0.563
ERCC6L	WDHD1	9606.ENSP00000334675	9606.ENSP00000353793	0	0	0	0	0.467	0.091	0	0.193	0.575
ERCC6L	RAD54L	9606.ENSP00000334675	9606.ENSP00000361043	0	0	0.179	0.707	0.383	0.167	0	0.110	0.575
ERCC6L	RAD54B	9606.ENSP00000334675	9606.ENSP00000336606	0	0	0.199	0.677	0.374	0.167	0	0.103	0.576
ERCC6L	KIF2C	9606.ENSP00000334675	9606.ENSP00000361298	0	0	0	0	0.449	0	0	0.304	0.601
ERCC6L	PARPBP	9606.ENSP00000334675	9606.ENSP00000440850	0	0	0	0	0.470	0.047	0	0.315	0.623
ERCC6L	ORC1	9606.ENSP00000334675	9606.ENSP00000360623	0.057	0	0	0	0.615	0.065	0	0.054	0.636
ERCC6L	KIF14	9606.ENSP00000334675	9606.ENSP00000356319	0	0	0	0	0.463	0	0	0.366	0.645
ERCC6L	RAD51	9606.ENSP00000334675	9606.ENSP00000493712	0.042	0	0	0	0.372	0.288	0	0.333	0.676
ERCC6L	KIF20A	9606.ENSP00000334675	9606.ENSP00000378356	0	0	0	0	0.470	0.070	0	0.430	0.695
ERCC6L	KIF4A	9606.ENSP00000334675	9606.ENSP00000363524	0	0	0	0	0.573	0.065	0	0.370	0.727
ERCC6L	TOP2A	9606.ENSP00000334675	9606.ENSP00000411532	0	0	0	0	0.322	0.114	0	0.593	0.734
ERCC6L	MCM10	9606.ENSP00000334675	9606.ENSP00000418268	0	0	0	0	0.666	0.068	0	0.387	0.793
ERCC6L	TTK	9606.ENSP00000334675	9606.ENSP00000358813	0	0	0	0	0.696	0.067	0	0.368	0.805
ERCC6L	EXO1	9606.ENSP00000334675	9606.ENSP00000355506	0	0	0	0	0.799	0.143	0	0.371	0.882
ERFE	TFR2	9606.ENSP00000442304	9606.ENSP00000420525	0	0	0	0	0	0	0	0.559	0.559
ERG	LMO2	9606.ENSP00000414150	9606.ENSP00000257818	0	0	0	0	0.102	0.301	0	0.333	0.545
ERG	KDR	9606.ENSP00000414150	9606.ENSP00000263923	0	0	0	0	0.219	0	0	0.281	0.415
ERG	EZH2	9606.ENSP00000414150	9606.ENSP00000320147	0	0	0	0	0	0.422	0	0.272	0.561
ERG	TMPRSS2	9606.ENSP00000414150	9606.ENSP00000381588	0	0	0	0	0.042	0.194	0	0.921	0.933
ERO1A	ITPR1	9606.ENSP00000379042	9606.ENSP00000306253	0	0	0	0	0.042	0	0	0.725	0.726
ERO1A	TXN	9606.ENSP00000379042	9606.ENSP00000363641	0	0	0	0	0.087	0.130	0	0.649	0.697
ERO1A	NDRG1	9606.ENSP00000379042	9606.ENSP00000404854	0	0	0	0	0.204	0	0	0.309	0.427
ERO1A	TRIB3	9606.ENSP00000379042	9606.ENSP00000415416	0	0	0	0	0.107	0	0	0.416	0.456
ESAM	SELPLG	9606.ENSP00000278927	9606.ENSP00000228463	0	0	0	0	0.049	0	0.500	0.300	0.638
ESAM	LYVE1	9606.ENSP00000278927	9606.ENSP00000256178	0	0	0	0	0.155	0	0	0.528	0.585
ESAM	VWF	9606.ENSP00000278927	9606.ENSP00000261405	0	0	0	0	0.364	0	0	0.654	0.770
ESAM	SELP	9606.ENSP00000278927	9606.ENSP00000263686	0	0	0	0	0.255	0	0	0.712	0.776
ESAM	KDR	9606.ENSP00000278927	9606.ENSP00000263923	0	0	0	0	0.134	0	0	0.598	0.637
ESAM	PTPRB	9606.ENSP00000278927	9606.ENSP00000334928	0	0	0	0	0.203	0	0	0.309	0.426
ESAM	PEAR1	9606.ENSP00000278927	9606.ENSP00000344465	0	0	0	0	0.393	0	0	0.134	0.451
ESAM	MMRN2	9606.ENSP00000278927	9606.ENSP00000361097	0	0	0	0	0.371	0	0	0.167	0.454
ESAM	ITGA1	9606.ENSP00000278927	9606.ENSP00000282588	0	0	0	0	0.104	0	0	0.430	0.467
ESAM	GJA4	9606.ENSP00000278927	9606.ENSP00000343676	0	0	0	0	0.301	0	0	0.274	0.471
ESAM	MRC1	9606.ENSP00000278927	9606.ENSP00000455897	0	0	0	0	0.104	0	0	0.436	0.473
ESAM	JAML	9606.ENSP00000278927	9606.ENSP00000348635	0	0	0	0	0.084	0	0	0.477	0.500
ESAM	TIE1	9606.ENSP00000278927	9606.ENSP00000361554	0	0	0	0	0.251	0	0	0.366	0.505
ESAM	TEK	9606.ENSP00000278927	9606.ENSP00000369375	0	0	0	0	0.310	0	0	0.328	0.517
ESAM	ROBO4	9606.ENSP00000278927	9606.ENSP00000304945	0	0	0	0	0.433	0	0	0.256	0.560
ESAM	ICAM2	9606.ENSP00000278927	9606.ENSP00000415283	0	0	0	0	0.270	0	0	0.480	0.604
ESAM	PECAM1	9606.ENSP00000278927	9606.ENSP00000457421	0	0	0	0	0.278	0	0	0.638	0.728
ESAM	OCLN	9606.ENSP00000278927	9606.ENSP00000347379	0	0	0	0	0	0	0.650	0.970	0.989
ESCO2	MCM5	9606.ENSP00000306999	9606.ENSP00000216122	0	0	0	0	0.270	0.292	0	0.154	0.524
ESCO2	ORC6	9606.ENSP00000306999	9606.ENSP00000219097	0	0	0	0	0.271	0	0	0.221	0.408
ESCO2	OIP5	9606.ENSP00000306999	9606.ENSP00000220514	0	0	0	0	0.439	0	0	0	0.439
ESCO2	KAT2A	9606.ENSP00000306999	9606.ENSP00000225916	0	0	0	0	0	0	0	0.761	0.761
ESCO2	NCAPH	9606.ENSP00000306999	9606.ENSP00000240423	0	0	0	0	0.349	0	0	0.116	0.400
ESCO2	MND1	9606.ENSP00000306999	9606.ENSP00000240488	0	0	0	0	0.436	0	0	0.101	0.471
ESCO2	PIMREG	9606.ENSP00000306999	9606.ENSP00000250056	0	0	0	0	0.266	0	0	0.393	0.536
ESCO2	NCAPG	9606.ENSP00000306999	9606.ENSP00000251496	0	0	0	0	0.452	0	0	0.253	0.573
ESCO2	GINS2	9606.ENSP00000306999	9606.ENSP00000253462	0	0	0	0	0.395	0	0	0.069	0.413
ESCO2	ESPL1	9606.ENSP00000306999	9606.ENSP00000257934	0	0	0	0	0.330	0.079	0	0.813	0.874
ESCO2	KIF23	9606.ENSP00000306999	9606.ENSP00000260363	0	0	0	0	0.448	0	0	0.075	0.468
ESCO2	KIF11	9606.ENSP00000306999	9606.ENSP00000260731	0	0	0	0	0.625	0	0	0.187	0.682
ESCO2	NDC80	9606.ENSP00000306999	9606.ENSP00000261597	0	0	0	0	0.541	0.164	0	0.186	0.661
ESCO2	MCM4	9606.ENSP00000306999	9606.ENSP00000262105	0	0	0	0	0.419	0.319	0	0.167	0.642
ESCO2	GINS1	9606.ENSP00000306999	9606.ENSP00000262460	0	0	0	0	0.469	0.071	0	0.195	0.569
ESCO2	SLC9A3R1	9606.ENSP00000306999	9606.ENSP00000262613	0	0	0	0	0.047	0	0	0.455	0.458
ESCO2	KIF18A	9606.ENSP00000306999	9606.ENSP00000263181	0	0	0	0	0.597	0	0	0.379	0.739
ESCO2	SGO1	9606.ENSP00000306999	9606.ENSP00000263753	0	0	0	0	0.625	0	0	0.545	0.822
ESCO2	KAT2B	9606.ENSP00000306999	9606.ENSP00000263754	0	0	0	0	0	0	0	0.758	0.758
ESCO2	MCM6	9606.ENSP00000306999	9606.ENSP00000264156	0	0	0	0	0.295	0.292	0	0.129	0.528
ESCO2	POLQ	9606.ENSP00000306999	9606.ENSP00000264233	0	0	0	0	0.641	0	0	0.110	0.667
ESCO2	NEIL3	9606.ENSP00000306999	9606.ENSP00000264596	0	0	0	0	0.404	0	0	0.055	0.413
ESCO2	MCM2	9606.ENSP00000306999	9606.ENSP00000265056	0	0	0	0	0.348	0.330	0	0.102	0.574
ESCO2	TICRR	9606.ENSP00000306999	9606.ENSP00000268138	0	0	0	0	0.526	0	0	0	0.526
ESCO2	NUF2	9606.ENSP00000306999	9606.ENSP00000271452	0	0	0	0	0.665	0	0	0.325	0.764
ESCO2	MMS22L	9606.ENSP00000306999	9606.ENSP00000275053	0	0	0	0	0.335	0.292	0	0.658	0.824
ESCO2	GINS4	9606.ENSP00000306999	9606.ENSP00000276533	0	0	0	0	0.532	0	0	0.203	0.611
ESCO2	SPC25	9606.ENSP00000306999	9606.ENSP00000282074	0	0	0	0	0.501	0	0	0.055	0.508
ESCO2	SKA1	9606.ENSP00000306999	9606.ENSP00000285116	0	0	0	0	0.486	0	0	0.077	0.506
ESCO2	FANCD2	9606.ENSP00000306999	9606.ENSP00000287647	0	0	0	0	0.488	0	0	0.100	0.520
ESCO2	MIS18A	9606.ENSP00000306999	9606.ENSP00000290130	0	0	0	0	0.302	0	0	0.302	0.492
ESCO2	MAD2L1	9606.ENSP00000306999	9606.ENSP00000296509	0	0	0	0	0.511	0.145	0	0.190	0.632
ESCO2	MELK	9606.ENSP00000306999	9606.ENSP00000298048	0	0	0	0	0.468	0	0	0.116	0.510
ESCO2	PCLAF	9606.ENSP00000306999	9606.ENSP00000300035	0	0	0	0	0.469	0	0	0.072	0.486
ESCO2	PLK1	9606.ENSP00000306999	9606.ENSP00000300093	0	0	0	0	0.232	0	0	0.306	0.445
ESCO2	UGT1A6	9606.ENSP00000306999	9606.ENSP00000303174	0	0	0	0	0.055	0	0	0.429	0.437
ESCO2	UGT1A1	9606.ENSP00000306999	9606.ENSP00000304845	0	0	0	0	0.055	0	0	0.417	0.425
ESCO2	FEN1	9606.ENSP00000306999	9606.ENSP00000305480	0	0	0	0	0.225	0.094	0	0.263	0.437
ESCO2	SHCBP1	9606.ENSP00000306999	9606.ENSP00000306473	0	0	0	0	0.567	0	0	0.145	0.614
ESCO2	SULT1A1	9606.ENSP00000306999	9606.ENSP00000378972	0	0	0	0	0.046	0	0	0.397	0.400
ESCO2	KIF18B	9606.ENSP00000306999	9606.ENSP00000465992	0	0	0	0	0.338	0	0	0.133	0.402
ESCO2	UGT1A9	9606.ENSP00000306999	9606.ENSP00000346768	0	0	0	0	0.055	0	0	0.403	0.412
ESCO2	KIFC1	9606.ENSP00000306999	9606.ENSP00000393963	0	0	0	0	0.241	0.061	0	0.241	0.412
ESCO2	ZWINT	9606.ENSP00000306999	9606.ENSP00000363055	0	0	0	0	0.333	0	0	0.156	0.413
ESCO2	GEN1	9606.ENSP00000306999	9606.ENSP00000370653	0	0	0	0	0.345	0.072	0	0.115	0.415
ESCO2	MKI67	9606.ENSP00000306999	9606.ENSP00000357643	0	0	0	0	0.377	0	0	0.101	0.416
ESCO2	UGT1A10	9606.ENSP00000306999	9606.ENSP00000343838	0	0	0	0	0.055	0	0	0.411	0.420
ESCO2	UGT1A8	9606.ENSP00000306999	9606.ENSP00000362549	0	0	0	0	0.061	0	0	0.411	0.424
ESCO2	UGT1A4	9606.ENSP00000306999	9606.ENSP00000362508	0	0	0	0	0.055	0	0	0.416	0.424
ESCO2	UGT1A7	9606.ENSP00000306999	9606.ENSP00000362525	0	0	0	0	0.055	0	0	0.417	0.425
ESCO2	KIF4A	9606.ENSP00000306999	9606.ENSP00000363524	0	0	0	0	0.369	0	0	0.128	0.427
ESCO2	TYMS	9606.ENSP00000306999	9606.ENSP00000315644	0	0	0	0	0.382	0	0	0.114	0.429
ESCO2	ORC1	9606.ENSP00000306999	9606.ENSP00000360623	0	0	0	0	0.404	0.070	0	0.057	0.432
ESCO2	MTFR2	9606.ENSP00000306999	9606.ENSP00000395232	0	0	0	0	0.420	0	0	0.064	0.433
ESCO2	RRM2	9606.ENSP00000306999	9606.ENSP00000353770	0	0	0	0	0.379	0	0	0.129	0.436
ESCO2	SPAG5	9606.ENSP00000306999	9606.ENSP00000323300	0	0	0	0	0.341	0	0	0.181	0.437
ESCO2	FANCI	9606.ENSP00000306999	9606.ENSP00000310842	0	0	0	0	0.407	0	0	0.092	0.438
ESCO2	GINS3	9606.ENSP00000306999	9606.ENSP00000401018	0	0	0	0	0.451	0	0	0	0.451
ESCO2	HJURP	9606.ENSP00000306999	9606.ENSP00000414109	0	0	0	0	0.374	0	0	0.169	0.458
ESCO2	KNTC1	9606.ENSP00000306999	9606.ENSP00000328236	0	0	0	0	0.425	0	0	0.105	0.464
ESCO2	TIMELESS	9606.ENSP00000306999	9606.ENSP00000450607	0	0	0	0	0.163	0	0	0.389	0.467
ESCO2	STIL	9606.ENSP00000306999	9606.ENSP00000360944	0	0	0	0	0.472	0	0	0	0.472
ESCO2	MCM8	9606.ENSP00000306999	9606.ENSP00000368164	0	0	0	0	0.455	0	0	0.095	0.486
ESCO2	MCM7	9606.ENSP00000306999	9606.ENSP00000307288	0	0	0	0	0.222	0.344	0	0.108	0.505
ESCO2	PARPBP	9606.ENSP00000306999	9606.ENSP00000440850	0	0	0	0	0.506	0	0	0	0.506
ESCO2	FAM111B	9606.ENSP00000306999	9606.ENSP00000341565	0	0	0	0	0.454	0	0	0.136	0.508
ESCO2	PTTG1	9606.ENSP00000306999	9606.ENSP00000377536	0	0	0	0	0.376	0	0	0.267	0.523
ESCO2	KIF14	9606.ENSP00000306999	9606.ENSP00000356319	0	0	0	0	0.364	0.292	0	0	0.531
ESCO2	HELLS	9606.ENSP00000306999	9606.ENSP00000377601	0	0	0	0	0.471	0.052	0	0.162	0.543
ESCO2	KIF2C	9606.ENSP00000306999	9606.ENSP00000361298	0	0	0	0	0.514	0	0	0.145	0.566
ESCO2	SGO2	9606.ENSP00000306999	9606.ENSP00000350447	0	0	0	0	0.416	0	0	0.290	0.567
ESCO2	NCAPG2	9606.ENSP00000306999	9606.ENSP00000387007	0	0	0	0	0.385	0	0	0.354	0.586
ESCO2	PRC1	9606.ENSP00000306999	9606.ENSP00000377793	0	0	0	0	0.352	0.292	0	0.179	0.591
ESCO2	PACC1	9606.ENSP00000306999	9606.ENSP00000438863	0	0	0	0	0.049	0	0	0.605	0.608
ESCO2	SKA3	9606.ENSP00000306999	9606.ENSP00000319417	0	0	0	0	0.576	0	0	0.134	0.618
ESCO2	NUSAP1	9606.ENSP00000306999	9606.ENSP00000499238	0	0	0	0	0.565	0	0	0.181	0.628
ESCO2	HASPIN	9606.ENSP00000306999	9606.ENSP00000325290	0	0	0	0	0.361	0	0	0.448	0.632
ESCO2	KNL1	9606.ENSP00000306999	9606.ENSP00000335463	0	0	0	0	0.560	0	0	0.200	0.633
ESCO2	EXO1	9606.ENSP00000306999	9606.ENSP00000355506	0	0	0	0	0.568	0.072	0	0.199	0.651
ESCO2	RAD51	9606.ENSP00000306999	9606.ENSP00000493712	0	0	0	0	0.551	0	0	0.258	0.653
ESCO2	NEK2	9606.ENSP00000306999	9606.ENSP00000355966	0	0	0	0	0.585	0	0	0.208	0.657
ESCO2	KIF20A	9606.ENSP00000306999	9606.ENSP00000378356	0	0	0	0	0.534	0.292	0	0.072	0.667
ESCO2	KIF15	9606.ENSP00000306999	9606.ENSP00000324020	0	0	0	0	0.583	0	0	0.241	0.670
ESCO2	PBK	9606.ENSP00000306999	9606.ENSP00000428489	0	0	0	0	0.648	0.059	0	0.137	0.689
ESCO2	TTK	9606.ENSP00000306999	9606.ENSP00000358813	0	0	0	0	0.648	0	0	0.154	0.689
ESCO2	TOP2A	9606.ENSP00000306999	9606.ENSP00000411532	0	0	0	0	0.528	0.073	0	0.351	0.692
ESCO2	SMC4	9606.ENSP00000306999	9606.ENSP00000341382	0	0	0	0	0.311	0.416	0	0.403	0.739
ESCO2	WDHD1	9606.ENSP00000306999	9606.ENSP00000353793	0	0	0	0	0.439	0.189	0	0.490	0.748
ESCO2	RFC4	9606.ENSP00000306999	9606.ENSP00000376272	0	0	0	0	0.276	0.125	0	0.641	0.752
ESCO2	PCNA	9606.ENSP00000306999	9606.ENSP00000368458	0	0	0	0	0.239	0.685	0	0.224	0.798
ESCO2	MCM10	9606.ENSP00000306999	9606.ENSP00000418268	0	0	0	0	0.562	0.292	0	0.409	0.801
ESCO2	RFC3	9606.ENSP00000306999	9606.ENSP00000369411	0	0	0	0	0.276	0.214	0	0.742	0.840
ESPL1	KIF22	9606.ENSP00000257934	9606.ENSP00000160827	0	0	0	0	0.438	0	0	0.176	0.517
ESPL1	TRIP13	9606.ENSP00000257934	9606.ENSP00000166345	0	0	0	0	0.404	0.126	0	0.413	0.667
ESPL1	MCM5	9606.ENSP00000257934	9606.ENSP00000216122	0	0	0	0	0.331	0	0	0.269	0.490
ESPL1	MYBL2	9606.ENSP00000257934	9606.ENSP00000217026	0	0	0	0	0.488	0	0	0.350	0.653
ESPL1	ORC6	9606.ENSP00000257934	9606.ENSP00000219097	0	0	0	0	0.273	0	0	0.260	0.440
ESPL1	RAD51AP1	9606.ENSP00000257934	9606.ENSP00000228843	0	0	0	0	0.246	0	0	0.492	0.600
ESPL1	NCAPH	9606.ENSP00000257934	9606.ENSP00000240423	0	0	0	0	0.521	0	0	0.438	0.719
ESPL1	KNSTRN	9606.ENSP00000257934	9606.ENSP00000249776	0	0	0	0	0.230	0	0	0.254	0.401
ESPL1	NCAPG	9606.ENSP00000257934	9606.ENSP00000251496	0	0	0	0	0.406	0.070	0	0.551	0.730
ESPL1	TROAP	9606.ENSP00000257934	9606.ENSP00000257909	0	0	0	0	0.831	0	0	0.125	0.846
ESPL1	H2BC9	9606.ENSP00000257934	9606.ENSP00000479169	0	0	0	0	0.066	0	0	0.388	0.404
ESPL1	FAM83D	9606.ENSP00000257934	9606.ENSP00000481465	0	0	0	0	0.346	0	0	0.135	0.410
ESPL1	SPRR3	9606.ENSP00000257934	9606.ENSP00000330391	0	0	0	0	0.392	0	0	0.080	0.416
ESPL1	GINS1	9606.ENSP00000257934	9606.ENSP00000262460	0	0	0	0	0.269	0	0	0.238	0.420
ESPL1	PIF1	9606.ENSP00000257934	9606.ENSP00000328174	0	0	0	0	0.350	0	0	0.150	0.424
